Date,Meal_Type,Day,Month,Year,Students_Registered,Students_Present,Faculty_Present,Staff_Present,Visitors,Hostel_Students,Total_Campus_Population,Scheduled_Classes,Exam_Period,Holiday,Semester_Week,Weather,Temperature_C,Rainfall_mm,Humidity,Campus_Event,Special_Menu,Menu_Category,Meal_Price,Previous_Day_Meals_Sold,Previous_Week_Average,Meals_Sold,Meals_Prepared,Food_Waste_kg
2023-05-01,Lunch,Monday,May,2023,2130,1533,184,100,27,596,1844,6,No,No,6,Rainy,31,57,83,No Event,No,Chinese,100,2258,1729,1900,2044,18.14
2023-05-02,Breakfast,Tuesday,May,2023,1658,1196,133,82,11,576,1422,4,Yes,No,2,Rainy,33,53,54,No Event,No,Indian,93,1101,1086,997,1087,11.05
2023-05-03,Lunch,Wednesday,May,2023,1720,1372,187,102,38,923,1699,2,No,No,14,Rainy,30,22,43,No Event,No,Chinese,101,2315,1418,1722,1828,14.41
2023-05-04,Dinner,Thursday,May,2023,1918,1582,167,137,9,943,1895,7,No,No,3,Sunny,26,0,81,No Event,No,Continental,115,1533,1962,940,1039,12.83
2023-05-05,Lunch,Friday,May,2023,1756,1205,138,123,46,906,1512,5,No,No,9,Cloudy,33,0,71,No Event,No,South Indian,118,555,1604,1646,1726,9.7
2023-05-06,Dinner,Saturday,May,2023,1602,1468,112,87,24,762,1691,6,No,Yes,3,Sunny,32,0,48,No Event,No,Continental,63,1034,1643,262,368,14.12
2023-05-07,Lunch,Sunday,May,2023,1656,1384,101,93,22,559,1600,2,No,No,8,Rainy,28,61,52,Cultural Fest,Yes,Fast Food,118,1827,1831,2618,2691,6.34
2023-05-08,Lunch,Monday,May,2023,2250,1865,126,54,25,431,2070,5,No,No,15,Sunny,20,0,53,No Event,No,Continental,110,1584,2204,1876,2024,18.37
2023-05-09,Dinner,Tuesday,May,2023,1596,1510,85,80,18,535,1693,4,No,No,5,Rainy,28,20,69,Sports Day,No,South Indian,74,1316,2054,1189,1255,8.61
2023-05-10,Lunch,Wednesday,May,2023,2411,2021,103,58,37,354,2219,5,No,Yes,6,Sunny,30,0,40,No Event,No,Chinese,90,812,2288,595,689,7.76
2023-05-11,Dinner,Thursday,May,2023,1339,1243,172,81,19,382,1515,7,No,No,15,Rainy,18,23,88,No Event,No,Indian,44,1459,2449,886,1017,17.86
2023-05-12,Breakfast,Friday,May,2023,1720,1265,128,90,44,809,1527,6,No,No,12,Cloudy,35,0,46,No Event,No,Chinese,57,572,2314,1017,1046,3.21
2023-05-13,Breakfast,Saturday,May,2023,1945,1404,175,54,43,587,1676,3,No,No,3,Sunny,31,0,67,Sports Day,No,Chinese,96,721,1281,1319,1397,11.24
2023-05-14,Dinner,Sunday,May,2023,1291,1039,196,100,17,679,1352,4,No,No,6,Sunny,35,0,80,Cultural Fest,No,Indian,85,1351,700,950,977,2.54
2023-05-15,Lunch,Monday,May,2023,1276,1024,190,103,47,613,1364,5,Yes,No,17,Sunny,30,0,51,Sports Day,Yes,Indian,48,1955,742,2005,2149,17.35
2023-05-16,Dinner,Tuesday,May,2023,2051,1472,173,140,10,756,1795,2,No,No,2,Sunny,24,0,82,No Event,No,Indian,72,2461,977,1024,1108,8.33
2023-05-17,Dinner,Wednesday,May,2023,2467,2121,189,77,24,490,2411,3,No,No,5,Sunny,30,0,73,No Event,No,Continental,115,1498,1366,1141,1218,6.81
2023-05-18,Breakfast,Thursday,May,2023,2044,1346,130,92,42,516,1610,3,Yes,No,2,Sunny,18,0,76,No Event,No,Fast Food,46,1111,1097,1296,1329,4.13
2023-05-19,Lunch,Friday,May,2023,1866,1599,197,61,0,544,1857,4,No,No,2,Sunny,25,0,57,No Event,No,Indian,47,1947,920,1828,1945,9.94
2023-05-20,Lunch,Saturday,May,2023,2158,1698,120,118,31,331,1967,5,No,No,6,Sunny,19,0,63,No Event,No,Indian,62,1255,1186,2005,2066,8.59
2023-05-21,Lunch,Sunday,May,2023,2188,1874,146,121,32,560,2173,6,No,No,5,Cloudy,27,0,43,No Event,No,Continental,79,2486,966,1943,2050,12.41
2023-05-22,Lunch,Monday,May,2023,1996,1583,168,66,6,456,1823,5,Yes,No,10,Rainy,28,77,53,Placement Drive,No,South Indian,85,2071,654,2333,2398,7.78
2023-05-23,Breakfast,Tuesday,May,2023,1287,1213,171,57,30,434,1471,5,No,No,8,Cloudy,24,0,77,Sports Day,No,Continental,106,2040,690,982,1018,4.27
2023-05-24,Lunch,Wednesday,May,2023,2114,1586,158,147,25,565,1916,4,No,Yes,10,Cloudy,31,0,49,Placement Drive,No,Fast Food,95,817,2079,540,666,17.1
2023-05-25,Lunch,Thursday,May,2023,1294,1222,160,136,6,694,1524,4,No,No,3,Sunny,30,0,59,No Event,No,South Indian,64,2057,1257,1641,1718,6.53
2023-05-26,Breakfast,Friday,May,2023,2476,1657,81,67,35,352,1840,2,No,No,4,Cloudy,18,0,72,Cultural Fest,Yes,Fast Food,52,816,988,1975,2095,17.27
2023-05-27,Dinner,Saturday,May,2023,1750,1496,170,59,45,611,1770,6,No,No,8,Rainy,26,44,81,No Event,No,Continental,112,1863,2247,800,932,12.11
2023-05-28,Lunch,Sunday,May,2023,1598,1256,179,88,23,339,1546,4,No,No,14,Cloudy,20,0,78,No Event,Yes,Continental,101,1275,1502,1602,1624,1.85
2023-05-29,Dinner,Monday,May,2023,1966,1762,157,90,4,485,2013,2,Yes,No,4,Sunny,22,0,41,No Event,Yes,Indian,92,2473,2059,1429,1519,9.84
2023-05-30,Lunch,Tuesday,May,2023,2277,2019,122,93,21,546,2255,7,Yes,Yes,12,Rainy,25,29,75,No Event,Yes,Chinese,61,659,1029,797,943,18.54
2023-05-31,Breakfast,Wednesday,May,2023,1442,1283,111,118,43,887,1555,3,No,No,6,Sunny,31,0,55,No Event,Yes,Indian,105,1611,1601,1226,1372,14.86
2023-06-01,Lunch,Thursday,June,2023,2333,1582,91,92,35,903,1800,2,No,No,14,Sunny,35,0,70,No Event,No,Indian,96,1293,1326,1811,1881,5.94
2023-06-02,Breakfast,Friday,June,2023,1823,1634,102,130,2,925,1868,6,Yes,No,12,Cloudy,37,0,83,Sports Day,No,Chinese,114,2277,1623,1662,1801,15.07
2023-06-03,Dinner,Saturday,June,2023,1900,1357,95,96,49,893,1597,2,No,No,17,Rainy,22,17,68,No Event,Yes,Continental,91,2160,2323,925,984,5.67
2023-06-04,Breakfast,Sunday,June,2023,2444,1607,123,124,36,710,1890,7,No,No,3,Rainy,26,77,75,No Event,No,Chinese,86,1688,2229,1231,1264,4.11
2023-06-05,Lunch,Monday,June,2023,1763,1261,81,97,37,686,1476,2,No,No,9,Cloudy,35,0,54,Cultural Fest,No,Chinese,45,2405,1520,1912,1989,6.71
2023-06-06,Lunch,Tuesday,June,2023,1361,1080,86,68,45,526,1279,4,No,No,16,Rainy,29,7,65,Sports Day,Yes,Fast Food,60,1325,1619,1939,2000,7.21
2023-06-07,Lunch,Wednesday,June,2023,1234,1076,100,70,5,722,1251,6,No,No,10,Sunny,19,0,73,No Event,No,South Indian,108,2443,1832,1319,1444,13.04
2023-06-08,Breakfast,Thursday,June,2023,2165,1549,137,52,24,833,1762,2,No,No,9,Sunny,21,0,81,No Event,Yes,Indian,48,2182,1158,1277,1378,10.5
2023-06-09,Lunch,Friday,June,2023,1236,845,174,105,22,508,1146,5,No,No,17,Rainy,21,72,61,Sports Day,No,Continental,54,1200,687,1226,1269,5.23
2023-06-10,Lunch,Saturday,June,2023,2045,1725,102,92,11,775,1930,2,No,No,2,Sunny,33,0,46,No Event,No,South Indian,95,2125,1728,2156,2266,9.17
2023-06-11,Breakfast,Sunday,June,2023,2028,1916,139,50,27,744,2132,3,No,No,2,Sunny,35,0,44,No Event,No,Chinese,109,903,2129,1495,1546,5.16
2023-06-12,Dinner,Monday,June,2023,1822,1512,104,137,43,721,1796,3,No,No,2,Sunny,22,0,80,No Event,No,Continental,69,879,1588,897,968,8.69
2023-06-13,Lunch,Tuesday,June,2023,2400,2057,114,85,39,624,2295,2,No,Yes,16,Sunny,22,0,69,No Event,No,Chinese,99,972,2238,584,725,18.26
2023-06-14,Lunch,Wednesday,June,2023,1720,1407,178,55,31,939,1671,7,No,No,1,Sunny,29,0,72,Placement Drive,No,Chinese,60,1070,1968,1828,1891,7.12
2023-06-15,Lunch,Thursday,June,2023,2498,2209,124,123,24,641,2480,2,No,No,8,Rainy,24,49,84,No Event,No,Fast Food,42,1655,1122,2860,2970,16.47
2023-06-16,Breakfast,Friday,June,2023,1304,1229,86,95,33,572,1443,5,No,No,7,Rainy,28,41,60,No Event,No,Indian,62,1104,1227,1015,1082,8.66
2023-06-17,Dinner,Saturday,June,2023,1355,1101,148,147,29,630,1425,2,No,Yes,10,Sunny,27,0,56,No Event,No,Continental,68,2164,1317,151,210,8.73
2023-06-18,Lunch,Sunday,June,2023,1535,1189,111,137,36,769,1473,4,No,No,12,Sunny,21,0,69,No Event,No,Indian,83,1167,702,1555,1672,15.06
2023-06-19,Breakfast,Monday,June,2023,2249,2042,132,72,17,727,2263,6,No,No,5,Sunny,23,0,41,No Event,Yes,Indian,41,2272,926,1710,1731,2.82
2023-06-20,Lunch,Tuesday,June,2023,1495,1406,148,69,34,599,1657,7,No,No,14,Cloudy,35,0,65,No Event,No,Fast Food,89,609,1877,1950,2062,14.9
2023-06-21,Lunch,Wednesday,June,2023,2085,1436,104,102,47,793,1689,5,No,No,17,Cloudy,37,0,66,No Event,No,Chinese,116,742,1949,1771,1801,3.58
2023-06-22,Lunch,Thursday,June,2023,1268,1044,174,87,36,533,1341,2,No,No,3,Sunny,28,0,42,No Event,No,South Indian,84,1060,1333,1449,1566,16.14
2023-06-23,Lunch,Friday,June,2023,1350,1198,163,84,40,482,1485,7,Yes,No,12,Sunny,29,0,87,Sports Day,No,Indian,59,2178,2205,1879,1940,7.11
2023-06-24,Breakfast,Saturday,June,2023,2056,1665,165,83,5,390,1918,4,No,No,16,Sunny,28,0,42,No Event,Yes,Continental,43,1171,750,1255,1309,4.67
2023-06-25,Breakfast,Sunday,June,2023,1776,1372,181,99,18,408,1670,7,No,No,15,Cloudy,33,0,80,No Event,No,Chinese,70,1204,2216,1143,1243,9.32
2023-06-26,Dinner,Monday,June,2023,1861,1575,156,96,21,804,1848,2,No,No,5,Sunny,20,0,76,No Event,No,Continental,74,1744,719,913,997,7.89
2023-06-27,Breakfast,Tuesday,June,2023,1956,1429,182,85,31,312,1727,5,No,No,13,Sunny,19,0,64,No Event,No,Indian,64,2270,867,1106,1193,11.72
2023-06-28,Dinner,Wednesday,June,2023,1651,1246,81,65,26,760,1418,5,Yes,No,9,Rainy,31,67,57,No Event,Yes,Chinese,47,1493,2206,1007,1077,7.36
2023-06-29,Breakfast,Thursday,June,2023,1769,1676,165,136,15,478,1992,3,No,No,3,Cloudy,28,0,54,No Event,No,South Indian,74,1976,1234,1380,1490,9.7
2023-06-30,Dinner,Friday,June,2023,2335,1963,140,98,25,481,2226,3,No,No,5,Rainy,23,16,76,No Event,No,Chinese,110,1643,1673,1315,1440,10.64
2023-07-01,Lunch,Saturday,July,2023,1834,1672,88,114,38,777,1912,2,No,No,2,Rainy,20,77,72,No Event,Yes,Chinese,50,1089,1676,2322,2408,10.21
2023-07-02,Lunch,Sunday,July,2023,1561,1392,130,112,3,957,1637,6,No,No,2,Cloudy,29,0,88,No Event,No,Fast Food,110,1904,874,1896,1958,8.76
2023-07-03,Breakfast,Monday,July,2023,1402,1185,81,101,15,396,1382,4,No,No,13,Sunny,32,0,83,No Event,No,Indian,51,1898,1409,880,974,13.24
2023-07-04,Breakfast,Tuesday,July,2023,1686,1521,124,122,48,508,1815,3,No,No,14,Rainy,23,21,87,No Event,No,Continental,47,1903,1692,1079,1119,3.98
2023-07-05,Breakfast,Wednesday,July,2023,1203,885,111,125,18,724,1139,3,No,No,13,Cloudy,32,0,56,No Event,No,Indian,89,1817,2452,724,759,4.05
2023-07-06,Breakfast,Thursday,July,2023,2352,1978,151,109,27,343,2265,6,No,Yes,3,Sunny,21,0,79,No Event,Yes,Indian,102,1960,2045,409,492,12.05
2023-07-07,Lunch,Friday,July,2023,2249,1860,159,66,16,771,2101,7,No,Yes,3,Cloudy,34,0,50,Sports Day,No,Chinese,69,2056,650,698,725,2.38
2023-07-08,Lunch,Saturday,July,2023,2000,1673,176,116,44,904,2009,5,No,No,13,Rainy,34,64,45,No Event,No,Continental,109,1517,1195,1845,1871,3.21
2023-07-09,Lunch,Sunday,July,2023,2176,1524,154,87,1,435,1766,2,No,No,14,Rainy,25,78,54,No Event,Yes,Fast Food,42,2086,2323,2303,2381,8.21
2023-07-10,Lunch,Monday,July,2023,1226,898,111,78,1,975,1088,2,No,No,4,Sunny,23,0,80,No Event,No,Chinese,68,1095,608,1083,1214,11.26
2023-07-11,Lunch,Tuesday,July,2023,2265,1667,87,80,23,840,1857,4,No,No,12,Sunny,34,0,87,Sports Day,No,Fast Food,83,1569,1671,2506,2584,7.91
2023-07-12,Lunch,Wednesday,July,2023,2164,1797,175,148,26,841,2146,6,No,No,7,Sunny,28,0,44,No Event,No,Continental,59,2097,2079,1985,2007,2.48
2023-07-13,Lunch,Thursday,July,2023,1263,1189,164,108,3,547,1464,7,Yes,No,5,Sunny,22,0,73,No Event,No,Chinese,43,2474,1713,1704,1727,3.2
2023-07-14,Lunch,Friday,July,2023,2248,2104,168,103,47,519,2422,6,No,No,3,Sunny,31,0,78,Placement Drive,Yes,Chinese,88,2449,1007,3148,3212,6.91
2023-07-15,Lunch,Saturday,July,2023,1271,912,99,102,35,858,1148,6,No,No,8,Sunny,25,0,51,No Event,No,Indian,62,619,845,1165,1207,5.13
2023-07-16,Dinner,Sunday,July,2023,2099,1556,144,75,19,973,1794,5,No,No,4,Sunny,34,0,82,No Event,No,Indian,78,2254,1683,1059,1087,3.53
2023-07-17,Breakfast,Monday,July,2023,1467,969,100,62,11,745,1142,6,No,No,3,Sunny,18,0,88,No Event,No,Chinese,83,2448,601,789,909,15.5
2023-07-18,Breakfast,Tuesday,July,2023,1294,995,86,106,27,443,1214,5,No,No,8,Sunny,18,0,79,No Event,No,Chinese,45,966,1008,874,969,10.04
2023-07-19,Lunch,Wednesday,July,2023,1594,1435,168,68,28,373,1699,2,No,No,6,Rainy,24,35,72,No Event,No,Chinese,62,1372,846,1766,1869,13.88
2023-07-20,Breakfast,Thursday,July,2023,2068,1912,88,145,45,328,2190,5,No,No,7,Sunny,37,0,83,No Event,Yes,Chinese,73,1222,1807,1726,1848,11.27
2023-07-21,Dinner,Friday,July,2023,1563,1126,165,76,32,420,1399,2,No,No,14,Cloudy,28,0,45,No Event,No,Continental,101,1748,2375,687,762,10.41
2023-07-22,Dinner,Saturday,July,2023,1316,960,81,62,48,314,1151,4,No,No,17,Sunny,29,0,56,No Event,No,Fast Food,65,1450,2287,708,774,6.93
2023-07-23,Breakfast,Sunday,July,2023,1363,976,196,101,17,519,1290,6,No,No,10,Rainy,29,11,65,No Event,Yes,South Indian,44,2039,914,1093,1201,13.96
2023-07-24,Breakfast,Monday,July,2023,2076,1567,98,147,11,606,1823,4,Yes,No,12,Rainy,22,77,61,No Event,No,Fast Food,80,1472,1290,1484,1632,21.23
2023-07-25,Lunch,Tuesday,July,2023,1989,1773,139,113,9,771,2034,6,Yes,Yes,6,Rainy,30,37,65,No Event,No,Indian,46,2208,2323,585,612,2.83
2023-07-26,Lunch,Wednesday,July,2023,1776,1499,149,107,23,981,1778,7,No,No,3,Sunny,37,0,81,Convocation,No,Fast Food,46,1550,1139,2673,2812,18.49
2023-07-27,Breakfast,Thursday,July,2023,1505,1333,138,68,46,986,1585,4,No,No,7,Sunny,23,0,74,Sports Day,No,Continental,100,1484,827,1049,1096,6.91
2023-07-28,Lunch,Friday,July,2023,1971,1625,148,132,16,928,1921,3,No,No,3,Cloudy,32,0,52,Cultural Fest,No,South Indian,48,2323,1936,2677,2808,10.9
2023-07-29,Lunch,Saturday,July,2023,1399,1017,124,52,42,648,1235,3,No,No,2,Sunny,21,0,79,No Event,No,Continental,60,918,2224,1137,1179,5.55
2023-07-30,Lunch,Sunday,July,2023,1379,990,141,116,31,301,1278,5,No,Yes,10,Sunny,34,0,88,No Event,Yes,Fast Food,41,1097,2458,510,547,5.03
2023-07-31,Breakfast,Monday,July,2023,1557,1016,89,75,24,331,1204,7,No,No,17,Sunny,32,0,44,Placement Drive,No,South Indian,85,854,2075,900,1033,15.11
2023-08-01,Lunch,Tuesday,August,2023,1939,1714,144,55,6,609,1919,4,No,No,9,Sunny,32,0,61,No Event,No,Indian,93,1395,1785,1966,2072,12.64
2023-08-02,Breakfast,Wednesday,August,2023,2475,2237,105,62,19,969,2423,6,No,No,8,Sunny,22,0,78,No Event,No,Fast Food,107,1319,1140,1805,1904,8.17
2023-08-03,Dinner,Thursday,August,2023,1629,1434,169,76,28,564,1707,2,No,No,9,Cloudy,27,0,74,No Event,No,Fast Food,102,751,2137,1094,1241,18.42
2023-08-04,Lunch,Friday,August,2023,2227,1497,139,137,18,574,1791,5,No,No,3,Cloudy,26,0,45,Placement Drive,Yes,Fast Food,52,520,1210,2514,2580,5.97
2023-08-05,Lunch,Saturday,August,2023,1852,1627,97,59,10,945,1793,7,No,No,9,Rainy,19,34,85,No Event,No,South Indian,110,1678,2170,1908,2043,20.22
2023-08-06,Dinner,Sunday,August,2023,1877,1245,138,65,32,653,1480,5,Yes,No,12,Sunny,24,0,48,No Event,No,Fast Food,96,2257,2019,1012,1118,12.38
2023-08-07,Dinner,Monday,August,2023,1453,990,100,72,49,741,1211,7,Yes,No,3,Rainy,25,79,62,Sports Day,No,Continental,73,554,806,724,807,8.14
2023-08-08,Lunch,Tuesday,August,2023,2140,1673,125,96,14,696,1908,3,No,Yes,5,Rainy,21,71,88,No Event,No,Continental,54,2280,1017,464,585,13.76
2023-08-09,Breakfast,Wednesday,August,2023,2319,1838,91,61,30,910,2020,7,Yes,No,1,Sunny,18,0,80,No Event,No,South Indian,81,1747,1061,1569,1623,5.93
2023-08-10,Lunch,Thursday,August,2023,1366,1222,181,77,12,456,1492,4,No,No,2,Sunny,18,0,84,No Event,No,Fast Food,70,999,2405,1725,1813,9.25
2023-08-11,Lunch,Friday,August,2023,2164,1847,157,126,47,493,2177,4,No,No,11,Cloudy,29,0,68,No Event,No,Fast Food,54,560,742,2489,2606,11.99
2023-08-12,Breakfast,Saturday,August,2023,2053,1428,192,67,18,806,1705,7,No,No,5,Cloudy,37,0,87,No Event,No,South Indian,104,1371,1446,1264,1383,10.35
2023-08-13,Dinner,Sunday,August,2023,2285,1640,111,107,5,373,1863,5,No,No,16,Sunny,33,0,50,No Event,No,Fast Food,48,934,704,1214,1273,5.82
2023-08-14,Breakfast,Monday,August,2023,1373,1010,118,51,27,586,1206,3,No,No,3,Rainy,34,55,76,Cultural Fest,No,Indian,118,2253,612,975,1023,4.04
2023-08-15,Breakfast,Tuesday,August,2023,2476,1701,178,95,21,883,1995,2,No,No,1,Sunny,31,0,88,No Event,No,Indian,49,1745,673,1337,1411,6.61
2023-08-16,Breakfast,Wednesday,August,2023,1823,1342,160,66,27,724,1595,3,No,No,9,Sunny,36,0,55,No Event,Yes,Indian,54,769,1651,1133,1168,4.01
2023-08-17,Lunch,Thursday,August,2023,2438,2117,134,136,15,683,2402,4,Yes,No,1,Sunny,28,0,44,Convocation,Yes,Continental,45,536,956,3663,3789,14.7
2023-08-18,Lunch,Friday,August,2023,2462,1778,134,113,49,936,2074,2,No,No,5,Sunny,20,0,58,No Event,No,Fast Food,40,626,972,2390,2509,14.58
2023-08-19,Lunch,Saturday,August,2023,1614,1453,89,136,32,967,1710,5,Yes,No,4,Rainy,21,79,68,Placement Drive,No,Fast Food,42,1962,1537,2317,2415,10.65
2023-08-20,Lunch,Sunday,August,2023,1938,1532,114,114,49,842,1809,2,No,No,10,Sunny,37,0,69,No Event,No,Indian,78,790,1184,1761,1897,11.76
2023-08-21,Lunch,Monday,August,2023,1874,1399,159,103,40,312,1701,5,No,No,15,Sunny,21,0,49,Cultural Fest,No,Fast Food,41,2391,2170,2483,2564,8.99
2023-08-22,Lunch,Tuesday,August,2023,1325,1025,85,92,44,370,1246,3,No,No,2,Cloudy,30,0,70,No Event,No,Chinese,76,847,902,1242,1370,12.71
2023-08-23,Breakfast,Wednesday,August,2023,2140,1846,147,127,47,350,2167,2,No,No,4,Sunny,22,0,51,No Event,No,South Indian,55,543,705,1537,1597,7.46
2023-08-24,Dinner,Thursday,August,2023,1452,1168,141,125,25,876,1459,6,Yes,No,8,Sunny,24,0,58,Cultural Fest,Yes,Continental,88,2402,708,1125,1256,14.26
2023-08-25,Breakfast,Friday,August,2023,1396,910,195,104,22,856,1231,4,Yes,No,1,Rainy,21,77,68,Sports Day,No,Continental,68,1636,1704,920,1038,15.77
2023-08-26,Dinner,Saturday,August,2023,1612,1493,88,63,0,924,1644,5,No,No,9,Sunny,30,0,60,No Event,Yes,Indian,47,960,1805,1065,1132,6.69
2023-08-27,Breakfast,Sunday,August,2023,1975,1322,108,93,28,864,1551,2,No,No,8,Sunny,21,0,46,No Event,No,South Indian,47,1649,2147,1053,1191,14.85
2023-08-28,Lunch,Monday,August,2023,2277,2121,150,87,7,740,2365,2,No,No,15,Rainy,25,25,65,No Event,No,Chinese,103,598,1190,2486,2616,16.45
2023-08-29,Breakfast,Tuesday,August,2023,2374,1563,159,107,41,581,1870,7,No,No,7,Sunny,32,0,45,No Event,No,Continental,81,2088,2396,1073,1177,9.88
2023-08-30,Breakfast,Wednesday,August,2023,2323,2047,85,98,38,921,2268,6,Yes,No,14,Sunny,26,0,84,No Event,No,South Indian,52,1049,1112,1801,1837,3.07
2023-08-31,Dinner,Thursday,August,2023,1433,1161,123,65,2,443,1351,7,No,No,13,Sunny,33,0,69,No Event,No,Chinese,49,2084,681,798,853,6.88
2023-09-01,Dinner,Friday,September,2023,2285,1831,143,147,12,571,2133,7,Yes,No,5,Sunny,29,0,60,No Event,No,Continental,87,1151,2215,1185,1296,12.7
2023-09-02,Lunch,Saturday,September,2023,1395,937,146,131,19,781,1233,7,No,No,7,Cloudy,31,0,58,No Event,No,Chinese,78,1131,2356,1338,1462,10.33
2023-09-03,Lunch,Sunday,September,2023,1741,1256,123,123,42,737,1544,3,No,No,5,Sunny,21,0,68,No Event,No,South Indian,83,945,2422,1691,1826,14.93
2023-09-04,Lunch,Monday,September,2023,2329,2057,195,132,4,646,2388,6,No,No,2,Sunny,21,0,59,No Event,No,Continental,101,2170,1679,2147,2204,5.54
2023-09-05,Dinner,Tuesday,September,2023,1494,1370,157,79,44,351,1650,2,No,No,10,Cloudy,23,0,87,Cultural Fest,No,Fast Food,67,1895,1761,1305,1354,4.58
2023-09-06,Lunch,Wednesday,September,2023,1844,1491,93,117,11,894,1712,4,Yes,No,13,Sunny,37,0,82,No Event,No,Continental,101,677,1610,1753,1862,11.72
2023-09-07,Lunch,Thursday,September,2023,1355,1024,88,120,47,754,1279,2,No,No,3,Cloudy,35,0,81,Cultural Fest,No,Indian,100,1538,2202,1557,1614,6.73
2023-09-08,Lunch,Friday,September,2023,1605,1072,179,129,16,805,1396,2,No,No,14,Sunny,19,0,54,No Event,No,Fast Food,74,1894,1046,1640,1675,5.14
2023-09-09,Lunch,Saturday,September,2023,2095,1790,102,86,13,887,1991,2,No,No,16,Sunny,33,0,46,Sports Day,No,Continental,58,533,2032,2063,2138,7.65
2023-09-10,Dinner,Sunday,September,2023,1925,1412,136,118,25,665,1691,7,No,No,8,Rainy,28,23,41,Placement Drive,No,Indian,56,767,1373,1031,1085,5.84
2023-09-11,Breakfast,Monday,September,2023,1937,1291,195,104,29,963,1619,6,No,No,14,Cloudy,37,0,89,No Event,No,Continental,117,2284,774,958,987,2.56
2023-09-12,Breakfast,Tuesday,September,2023,1996,1696,136,88,41,413,1961,6,No,No,6,Rainy,30,27,87,No Event,No,Fast Food,71,998,1294,1419,1517,13.18
2023-09-13,Lunch,Wednesday,September,2023,1753,1394,94,106,44,869,1638,5,No,No,2,Sunny,23,0,75,No Event,Yes,South Indian,56,2465,2400,2068,2092,2.89
2023-09-14,Lunch,Thursday,September,2023,1574,1028,143,98,31,978,1300,5,No,No,12,Sunny,23,0,49,No Event,No,South Indian,77,1145,1124,1462,1535,6.91
2023-09-15,Breakfast,Friday,September,2023,1654,1130,86,146,29,752,1391,7,No,Yes,5,Rainy,34,16,76,Cultural Fest,No,Continental,44,1999,1551,229,270,5.31
2023-09-16,Lunch,Saturday,September,2023,1401,1204,99,112,11,754,1426,7,No,No,2,Sunny,32,0,82,Sports Day,Yes,Indian,40,2207,1089,1904,2006,9.77
2023-09-17,Dinner,Sunday,September,2023,2410,1612,143,148,35,795,1938,5,No,No,10,Sunny,22,0,55,Sports Day,Yes,Fast Food,45,1463,1160,1629,1687,5.66
2023-09-18,Breakfast,Monday,September,2023,2053,1867,98,83,18,645,2066,2,No,No,2,Cloudy,31,0,48,No Event,No,Continental,56,1222,2415,1235,1261,2.63
2023-09-19,Lunch,Tuesday,September,2023,1923,1429,85,106,43,899,1663,5,No,Yes,13,Cloudy,22,0,88,Convocation,No,Fast Food,43,1367,1996,564,618,6.61
2023-09-20,Lunch,Wednesday,September,2023,1539,1041,130,146,24,488,1341,5,No,No,3,Sunny,31,0,51,No Event,No,Continental,61,1399,1519,1232,1358,11.27
2023-09-21,Lunch,Thursday,September,2023,1461,1282,118,111,32,859,1543,3,No,No,5,Rainy,24,17,85,Cultural Fest,No,South Indian,86,620,2087,2091,2210,16.44
2023-09-22,Dinner,Friday,September,2023,1742,1406,144,88,41,873,1679,7,No,No,7,Sunny,25,0,67,Cultural Fest,No,Chinese,77,2494,880,1180,1270,10.43
2023-09-23,Lunch,Saturday,September,2023,1750,1298,150,123,20,507,1591,7,No,No,16,Sunny,26,0,54,No Event,No,Fast Food,86,1299,1754,1792,1892,12.7
2023-09-24,Lunch,Sunday,September,2023,1837,1417,178,116,1,783,1712,6,No,No,8,Rainy,33,40,44,No Event,No,Continental,81,2048,877,1599,1670,7.45
2023-09-25,Lunch,Monday,September,2023,1364,895,104,111,36,368,1146,5,Yes,No,4,Sunny,33,0,44,No Event,No,Continental,60,1097,2039,1154,1202,6.46
2023-09-26,Lunch,Tuesday,September,2023,1957,1661,181,78,20,368,1940,6,Yes,No,4,Rainy,25,59,43,Cultural Fest,No,Continental,52,1863,2130,2455,2557,13.15
2023-09-27,Lunch,Wednesday,September,2023,1820,1382,102,148,25,351,1657,4,No,No,6,Rainy,37,27,47,No Event,Yes,Chinese,57,507,2342,1978,1998,2.67
2023-09-28,Dinner,Thursday,September,2023,2311,1997,168,80,31,918,2276,7,No,No,5,Sunny,29,0,44,Placement Drive,Yes,Continental,83,2065,1926,1412,1477,7.99
2023-09-29,Lunch,Friday,September,2023,2423,2031,181,109,26,857,2347,3,No,No,12,Rainy,37,23,58,No Event,No,South Indian,106,1870,1827,2633,2690,6.63
2023-09-30,Breakfast,Saturday,September,2023,2494,2108,137,88,16,444,2349,4,No,No,6,Sunny,29,0,83,Placement Drive,Yes,Continental,115,977,2416,1688,1786,13.22
2023-10-01,Breakfast,Sunday,October,2023,1250,1109,90,128,3,788,1330,7,No,No,2,Rainy,19,55,66,No Event,No,Indian,86,823,892,888,917,3.9
2023-10-02,Breakfast,Monday,October,2023,1688,1416,113,50,38,896,1617,6,No,No,1,Rainy,26,33,46,No Event,No,Fast Food,60,1454,2151,1250,1317,7.94
2023-10-03,Breakfast,Tuesday,October,2023,1397,1083,110,105,14,329,1312,6,No,No,14,Rainy,23,41,45,Cultural Fest,No,Fast Food,76,963,1433,1167,1298,12.8
